"councilor_id","name.x","councilor_uid","gender","party","constituency","county","district","param","status","name.y","votes","votes_detail","votes_percentage","pc.balance","pc.in_total","pc.out_total","pc.in.in_civil","pc.in.in_party","pc.in.in_others","pc.in.in_profit","pc.in.in_anonymous","pc.in.in_individual","pc.out.out_rally","pc.out.out_return","pc.out.out_travel","pc.out.out_exchequer","pc.out.out_personnel","pc.out.out_propagate","pc.out.out_miscellaneous","pc.out.out_campaign_office","pc.out.out_public_relation","pc.out.out_campaign_vehicle","absent","present","absent_rt","present_rt","abstain","no","no_show","yes","votet_rt","suggestions_count","approved_expense","priproposer","sponsor","交通","其它","地總","工務","教育","民政","法規","警衛","財建","主計","人事","勞工","原民","地政","城鄉","客家","捷運","文化","新聞","水利","法制","消防","環保","研考","社會","秘書","經發","衛生","觀光","警政","議會","財政","農業","保安","建設","稅務","都發","會務","本會","臨時動議","財經","NA","內政","社政","衛生環境","農林"
2778,"吳碧珠","6fdad19e7e744df7a86b20813c10994c","女","中國國民黨",1,"臺北市","北投區、士林區","{""suggestions_piles"": [{""sum"": 82000, ""count"": 1, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 39304667, ""count"": 38, ""years"": [{""sum"": 13141000, ""count"": 18, ""suggest_year"": ""2015"", ""small_purchase"": 3}, {""sum"": 24854667, ""count"": 10, ""suggest_year"": ""2016"", ""small_purchase"": 1}, {""sum"": 1309000, ""count"": 10, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 2}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.65697674418604651163}, {""party"": ""民主進步黨"", ""ratio"": 0.22209302325581395349}, {""party"": ""無黨籍"", ""ratio"": 0.04534883720930232558}, {""party"": ""新黨"", ""ratio"": 0.03139534883720930233}, {""party"": ""親民黨"", ""ratio"": 0.01976744186046511628}, {""party"": ""民國黨"", ""ratio"": 0.01279069767441860465}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01162790697674418605}], ""bills_role_statistics"": {""total"": 28, ""sponsor"": 28, ""cosponsor"": 0, ""priproposer"": 0}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 0, ""total"": 43, ""abstain"": 0, ""conflict"": 0, ""disagree"": 0, ""not_voting"": 43}}",NA,"吳碧珠",24030,"[{""votes"": ""16180"", ""district"": ""士林區"", ""votes_percentage"": ""9.85%""}, {""votes"": ""7850"", ""district"": ""北投區"", ""votes_percentage"": ""5.54%""}]","7.86%",2200829,13976000,11775171,0,50000,0,10200000,0,3726000,0,200000,127843,0,1571408,7618712,1767490,469718,0,20000,2,135,1.46,98.54,0,0,43,0,0,38,39304667,0,28,2,1,0,4,5,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2779,"潘懷宗","5bc1cdb879644063bea1b54e8493d02f","男","新黨",1,"臺北市","北投區、士林區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 9319000, ""count"": 19, ""years"": [{""sum"": 6021000, ""count"": 7, ""suggest_year"": ""2015"", ""small_purchase"": 0}, {""sum"": 2111000, ""count"": 8, ""suggest_year"": ""2016"", ""small_purchase"": 2}, {""sum"": 1187000, ""count"": 4, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 7}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.51068883610451306413}, {""party"": ""民主進步黨"", ""ratio"": 0.30482977038796516231}, {""party"": ""新黨"", ""ratio"": 0.06017418844022169438}, {""party"": ""無黨籍"", ""ratio"": 0.05067300079176563737}, {""party"": ""親民黨"", ""ratio"": 0.03008709422011084719}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.02375296912114014252}, {""party"": ""民國黨"", ""ratio"": 0.01979414093428345210}], ""bills_role_statistics"": {""total"": 49, ""sponsor"": 49, ""cosponsor"": 0, ""priproposer"": 0}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 10, ""total"": 43, ""abstain"": 1, ""conflict"": 0, ""disagree"": 7, ""not_voting"": 25}}","register","潘懷宗",25188,"[{""votes"": ""13421"", ""district"": ""士林區"", ""votes_percentage"": ""8.17%""}, {""votes"": ""11767"", ""district"": ""北投區"", ""votes_percentage"": ""8.31%""}]","8.23%",-3388464,2188000,5576464,0,200000,0,785200,14000,1188800,341386,100000,117656,0,1952869,2630397,132707,87249,2000,212200,7,130,5.11,94.89,1,7,25,10,41.86,19,9319000,0,49,6,0,0,9,9,12,3,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2780,"何志偉","84f1339212c84278b28ee0c2b37e0278","男","民主進步黨",1,"臺北市","北投區、士林區","{""suggestions_piles"": [{""sum"": 7611500, ""count"": 4, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}, {""sum"": 3899000, ""count"": 5, ""label"": ""廟"", ""tokens"": ""廟|宮""}, {""sum"": 760000, ""count"": 1, ""label"": ""辦公室"", ""tokens"": ""辦公室|辦公處""}], ""suggestions_years"": {""sum"": 99710030, ""count"": 117, ""years"": [{""sum"": 15374000, ""count"": 25, ""suggest_year"": ""2015"", ""small_purchase"": 6}, {""sum"": 51656500, ""count"": 59, ""suggest_year"": ""2016"", ""small_purchase"": 8}, {""sum"": 32679530, ""count"": 33, ""suggest_year"": ""2017"", ""small_purchase"": 3}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 3}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.51841671247938427708}, {""party"": ""中國國民黨"", ""ratio"": 0.35514018691588785047}, {""party"": ""無黨籍"", ""ratio"": 0.04288070368334249588}, {""party"": ""新黨"", ""ratio"": 0.02473886750962067070}, {""party"": ""親民黨"", ""ratio"": 0.02473886750962067070}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01979109400769653656}, {""party"": ""民國黨"", ""ratio"": 0.01429356789444749863}], ""bills_role_statistics"": {""total"": 72, ""sponsor"": 64, ""cosponsor"": 0, ""priproposer"": 8}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 18, ""total"": 43, ""abstain"": 3, ""conflict"": 4, ""disagree"": 9, ""not_voting"": 13}}",NA,"何志偉",26283,"[{""votes"": ""14943"", ""district"": ""士林區"", ""votes_percentage"": ""9.10%""}, {""votes"": ""11340"", ""district"": ""北投區"", ""votes_percentage"": ""8.01%""}]","8.59%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,134,2.19,97.81,3,9,13,18,69.77,117,99710030,8,64,9,4,0,8,19,7,3,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2781,"葉林傳","28ac3fe207bd461cac045ff52bca3a3e","男","中國國民黨",4,"臺北市","中山區、大同區","{""suggestions_piles"": [{""sum"": 5785667, ""count"": 3, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}, {""sum"": 645000, ""count"": 1, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 78782972, ""count"": 145, ""years"": [{""sum"": 18548500, ""count"": 52, ""suggest_year"": ""2015"", ""small_purchase"": 21}, {""sum"": 19744000, ""count"": 44, ""suggest_year"": ""2016"", ""small_purchase"": 8}, {""sum"": 40490472, ""count"": 49, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 5}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.57667934093789607098}, {""party"": ""民主進步黨"", ""ratio"": 0.29319814110688635403}, {""party"": ""無黨籍"", ""ratio"": 0.03802281368821292776}, {""party"": ""新黨"", ""ratio"": 0.03464300802703844529}, {""party"": ""親民黨"", ""ratio"": 0.02492606675116180820}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01774397972116603295}, {""party"": ""民國黨"", ""ratio"": 0.01478664976763836079}], ""bills_role_statistics"": {""total"": 95, ""sponsor"": 92, ""cosponsor"": 0, ""priproposer"": 3}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 16, ""total"": 43, ""abstain"": 0, ""conflict"": 3, ""disagree"": 10, ""not_voting"": 17}}","register","葉林傳",21531,"[{""votes"": ""15606"", ""district"": ""中山區"", ""votes_percentage"": ""12.54%""}, {""votes"": ""5925"", ""district"": ""大同區"", ""votes_percentage"": ""8.08%""}]","10.89%",-424019,2814322,3238341,0,50000,322,2222000,102000,440000,653310,0,0,0,720000,1859031,6000,0,0,0,5,132,3.65,96.35,0,10,17,16,60.47,145,78782972,3,92,7,7,0,12,14,18,9,17,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2782,"李傅中武","9e3ab9815ed744a7ac8c517cbd51de3e","男","中國國民黨",8,"臺北市","山地原住民","{""attendance_statistics"": {""total"": 137, ""absent"": 8}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.64653902798232695140}, {""party"": ""民主進步黨"", ""ratio"": 0.23269513991163475700}, {""party"": ""無黨籍"", ""ratio"": 0.03534609720176730486}, {""party"": ""新黨"", ""ratio"": 0.03289150711831124202}, {""party"": ""親民黨"", ""ratio"": 0.02012763868433971527}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01669121256750122730}, {""party"": ""民國黨"", ""ratio"": 0.01570937653411880216}], ""bills_role_statistics"": {""total"": 84, ""sponsor"": 84, ""cosponsor"": 0, ""priproposer"": 0}, ""votes_decision_statistics"": {""agree"": 17, ""total"": 43, ""abstain"": 0, ""conflict"": 1, ""disagree"": 8, ""not_voting"": 18}}","register","李傅中武Lee‧Fuchung‧Wu",2157,"[{""votes"": ""160"", ""district"": ""松山區"", ""votes_percentage"": ""84.21%""}, {""votes"": ""147"", ""district"": ""信義區"", ""votes_percentage"": ""90.74%""}, {""votes"": ""200"", ""district"": ""大安區"", ""votes_percentage"": ""88.10%""}, {""votes"": ""219"", ""district"": ""中山區"", ""votes_percentage"": ""79.92%""}, {""votes"": ""81"", ""district"": ""中正區"", ""votes_percentage"": ""72.97%""}, {""votes"": ""82"", ""district"": ""大同區"", ""votes_percentage"": ""79.61%""}, {""votes"": ""179"", ""district"": ""萬華區"", ""votes_percentage"": ""84.43%""}, {""votes"": ""293"", ""district"": ""文山區"", ""votes_percentage"": ""91.27%""}, {""votes"": ""145"", ""district"": ""南港區"", ""votes_percentage"": ""88.41%""}, {""votes"": ""252"", ""district"": ""內湖區"", ""votes_percentage"": ""84.28%""}, {""votes"": ""190"", ""district"": ""士林區"", ""votes_percentage"": ""79.83%""}, {""votes"": ""209"", ""district"": ""北投區"", ""votes_percentage"": ""82.93%""}]","84.48%",-67582,5930263,5997845,0,150000,1575,2627000,2000,3149688,450477,226000,662712,200000,782280,1732788,1840188,100000,3400,0,8,129,5.84,94.16,0,8,18,17,58.14,NA,NA,0,84,5,7,0,12,16,14,11,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2783,"李芳儒","c6fe38f6f6c84bfcb1e54dee136896df","男","中國國民黨",7,"臺北市","平地原住民","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 1398000, ""count"": 3, ""years"": [{""sum"": 1147000, ""count"": 1, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 251000, ""count"": 2, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 2}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.59913112164296998420}, {""party"": ""民主進步黨"", ""ratio"": 0.27922590837282780411}, {""party"": ""無黨籍"", ""ratio"": 0.03949447077409162717}, {""party"": ""新黨"", ""ratio"": 0.03080568720379146919}, {""party"": ""親民黨"", ""ratio"": 0.02172195892575039494}, {""party"": ""民國黨"", ""ratio"": 0.01500789889415481833}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01461295418641390205}], ""bills_role_statistics"": {""total"": 102, ""sponsor"": 100, ""cosponsor"": 0, ""priproposer"": 2}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 18, ""total"": 43, ""abstain"": 1, ""conflict"": 1, ""disagree"": 9, ""not_voting"": 15}}","register","李芳儒",2937,"[{""votes"": ""163"", ""district"": ""松山區"", ""votes_percentage"": ""81.49%""}, {""votes"": ""178"", ""district"": ""信義區"", ""votes_percentage"": ""78.41%""}, {""votes"": ""179"", ""district"": ""大安區"", ""votes_percentage"": ""79.55%""}, {""votes"": ""216"", ""district"": ""中山區"", ""votes_percentage"": ""77.69%""}, {""votes"": ""135"", ""district"": ""中正區"", ""votes_percentage"": ""83.33%""}, {""votes"": ""96"", ""district"": ""大同區"", ""votes_percentage"": ""70.58%""}, {""votes"": ""198"", ""district"": ""萬華區"", ""votes_percentage"": ""80.81%""}, {""votes"": ""315"", ""district"": ""文山區"", ""votes_percentage"": ""74.29%""}, {""votes"": ""351"", ""district"": ""南港區"", ""votes_percentage"": ""82.39%""}, {""votes"": ""562"", ""district"": ""內湖區"", ""votes_percentage"": ""82.16%""}, {""votes"": ""250"", ""district"": ""士林區"", ""votes_percentage"": ""79.61%""}, {""votes"": ""294"", ""district"": ""北投區"", ""votes_percentage"": ""79.45%""}]","79.57%",-392110,890015,1282125,0,50000,15,610000,0,230000,0,100000,66313,0,283950,304934,377132,149796,0,0,2,135,1.46,98.54,1,9,15,18,65.12,3,1398000,2,100,9,9,0,10,17,14,12,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2784,"陳彥伯","3c81beac95c84bfc86f29594251021ae","男","新黨",6,"臺北市","大安區、文山區","{""suggestions_piles"": [{""sum"": 100000, ""count"": 1, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 7452000, ""count"": 5, ""years"": [{""sum"": 6077000, ""count"": 4, ""suggest_year"": ""2015"", ""small_purchase"": 1}, {""sum"": 1375000, ""count"": 1, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 4}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.52588832487309644670}, {""party"": ""民主進步黨"", ""ratio"": 0.30964467005076142132}, {""party"": ""新黨"", ""ratio"": 0.05431472081218274112}, {""party"": ""無黨籍"", ""ratio"": 0.04670050761421319797}, {""party"": ""親民黨"", ""ratio"": 0.02487309644670050761}, {""party"": ""民國黨"", ""ratio"": 0.01979695431472081218}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01878172588832487310}], ""bills_role_statistics"": {""total"": 80, ""sponsor"": 80, ""cosponsor"": 0, ""priproposer"": 0}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 18, ""total"": 43, ""abstain"": 0, ""conflict"": 0, ""disagree"": 8, ""not_voting"": 17}}","register","陳彥伯",15302,"[{""votes"": ""8178"", ""district"": ""大安區"", ""votes_percentage"": ""5.04%""}, {""votes"": ""7124"", ""district"": ""文山區"", ""votes_percentage"": ""4.88%""}]","4.96%",-67898,3881282,3949180,0,200000,428,1140000,11500,2529354,19720,250000,39675,0,182500,2549055,222330,454000,0,231900,4,133,2.92,97.08,0,8,17,18,60.47,5,7452000,0,80,7,0,0,11,15,21,7,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2785,"徐弘庭","c8721ca9318743c1aa3f2456ee4c618e","男","中國國民黨",6,"臺北市","大安區、文山區","{""suggestions_piles"": [{""sum"": 885000, ""count"": 2, ""label"": ""廟"", ""tokens"": ""廟|宮""}, {""sum"": 841000, ""count"": 1, ""label"": ""辦公室"", ""tokens"": ""辦公室|辦公處""}, {""sum"": 828000, ""count"": 2, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 31264290, ""count"": 43, ""years"": [{""sum"": 1740000, ""count"": 13, ""suggest_year"": ""2015"", ""small_purchase"": 8}, {""sum"": 20289933, ""count"": 14, ""suggest_year"": ""2016"", ""small_purchase"": 2}, {""sum"": 9234357, ""count"": 16, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 15}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.63053097345132743363}, {""party"": ""民主進步黨"", ""ratio"": 0.25719026548672566372}, {""party"": ""無黨籍"", ""ratio"": 0.03761061946902654867}, {""party"": ""新黨"", ""ratio"": 0.02876106194690265487}, {""party"": ""親民黨"", ""ratio"": 0.01769911504424778761}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01548672566371681416}, {""party"": ""民國黨"", ""ratio"": 0.01272123893805309735}], ""bills_role_statistics"": {""total"": 71, ""sponsor"": 70, ""cosponsor"": 0, ""priproposer"": 1}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 12, ""total"": 43, ""abstain"": 3, ""conflict"": 4, ""disagree"": 9, ""not_voting"": 19}}","register","徐弘庭",15651,"[{""votes"": ""7410"", ""district"": ""大安區"", ""votes_percentage"": ""4.56%""}, {""votes"": ""8241"", ""district"": ""文山區"", ""votes_percentage"": ""5.64%""}]","5.07%",-3524436,7247490,10771926,20000,250000,602,3903400,20000,3053488,468855,860000,44704,0,2676107,6005177,246634,30718,11500,428231,15,122,10.95,89.05,3,9,19,12,55.81,43,31264290,1,70,9,5,0,8,13,11,6,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2786,"厲耿桂芳","a993aef4a53d4f23a058917fa22a6636","女","中國國民黨",6,"臺北市","大安區、文山區","{""suggestions_piles"": [{""sum"": 422000, ""count"": 3, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 31058266, ""count"": 47, ""years"": [{""sum"": 3059000, ""count"": 15, ""suggest_year"": ""2015"", ""small_purchase"": 7}, {""sum"": 15905933, ""count"": 11, ""suggest_year"": ""2016"", ""small_purchase"": 1}, {""sum"": 12093333, ""count"": 21, ""suggest_year"": ""2017"", ""small_purchase"": 2}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 4}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.60195581311119159725}, {""party"": ""民主進步黨"", ""ratio"": 0.26910539659543643607}, {""party"": ""無黨籍"", ""ratio"": 0.04201376312930097791}, {""party"": ""新黨"", ""ratio"": 0.03114813473379210431}, {""party"": ""親民黨"", ""ratio"": 0.02390438247011952191}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01593625498007968127}, {""party"": ""民國黨"", ""ratio"": 0.01593625498007968127}], ""bills_role_statistics"": {""total"": 124, ""sponsor"": 105, ""cosponsor"": 0, ""priproposer"": 19}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 20, ""total"": 43, ""abstain"": 3, ""conflict"": 3, ""disagree"": 8, ""not_voting"": 12}}",NA,"厲耿桂芳",15712,"[{""votes"": ""8027"", ""district"": ""大安區"", ""votes_percentage"": ""4.94%""}, {""votes"": ""7685"", ""district"": ""文山區"", ""votes_percentage"": ""5.26%""}]","5.09%",-129402,13615465,13744867,604020,150000,3026,6326000,0,6532419,524700,210000,75837,0,4859270,6965416,575544,219500,0,314600,4,133,2.92,97.08,3,8,12,20,72.09,47,31058266,19,105,10,10,0,19,22,25,10,17,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2787,"陳錦祥","9637c182db1a47bb931f3256d4c9cdcb","男","中國國民黨",6,"臺北市","大安區、文山區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 85672975, ""count"": 152, ""years"": [{""sum"": 23945000, ""count"": 56, ""suggest_year"": ""2015"", ""small_purchase"": 22}, {""sum"": 29547500, ""count"": 42, ""suggest_year"": ""2016"", ""small_purchase"": 6}, {""sum"": 32180475, ""count"": 54, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 3}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.61415094339622641509}, {""party"": ""民主進步黨"", ""ratio"": 0.25660377358490566038}, {""party"": ""無黨籍"", ""ratio"": 0.04245283018867924528}, {""party"": ""新黨"", ""ratio"": 0.03301886792452830189}, {""party"": ""親民黨"", ""ratio"": 0.02264150943396226415}, {""party"": ""民國黨"", ""ratio"": 0.01603773584905660377}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01509433962264150943}], ""bills_role_statistics"": {""total"": 35, ""sponsor"": 35, ""cosponsor"": 0, ""priproposer"": 0}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 6, ""total"": 43, ""abstain"": 4, ""conflict"": 4, ""disagree"": 7, ""not_voting"": 26}}","register","陳錦祥",17165,"[{""votes"": ""11012"", ""district"": ""大安區"", ""votes_percentage"": ""6.78%""}, {""votes"": ""6153"", ""district"": ""文山區"", ""votes_percentage"": ""4.21%""}]","5.56%",373775,9608349,9234574,0,0,349,4450000,0,5158000,262770,2250000,129517,0,0,4301514,1377343,615890,252740,44800,3,134,2.19,97.81,4,7,26,6,39.53,152,85672975,0,35,2,1,0,5,6,7,7,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2788,"周柏雅","aa75facf1c67484bbc779015620ee101","男","民主進步黨",6,"臺北市","大安區、文山區","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 37357600, ""count"": 11, ""years"": [{""sum"": 1915000, ""count"": 5, ""suggest_year"": ""2015"", ""small_purchase"": 1}, {""sum"": 23516600, ""count"": 3, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 11926000, ""count"": 3, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""attendance_statistics"": {""total"": 137, ""absent"": 0}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.53566229985443959243}, {""party"": ""中國國民黨"", ""ratio"": 0.33042212518195050946}, {""party"": ""無黨籍"", ""ratio"": 0.04439592430858806405}, {""party"": ""親民黨"", ""ratio"": 0.02838427947598253275}, {""party"": ""新黨"", ""ratio"": 0.02328966521106259098}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01965065502183406114}, {""party"": ""民國黨"", ""ratio"": 0.01819505094614264920}], ""bills_role_statistics"": {""total"": 52, ""sponsor"": 51, ""cosponsor"": 0, ""priproposer"": 1}, ""suggestions_associations"": [], ""votes_decision_statistics"": {""agree"": 9, ""total"": 43, ""abstain"": 7, ""conflict"": 22, ""disagree"": 18, ""not_voting"": 9}}","register","周柏雅",17249,"[{""votes"": ""11037"", ""district"": ""大安區"", ""votes_percentage"": ""6.80%""}, {""votes"": ""6212"", ""district"": ""文山區"", ""votes_percentage"": ""4.25%""}]","5.59%",2960489,6542252,3581763,6000,0,0,400000,168000,5968252,103858,116000,16729,0,524350,2126450,203325,418691,0,72360,0,137,0,100,7,18,9,9,79.07,11,37357600,1,51,4,5,0,7,10,7,2,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
